. Sequence file : [Blattabacteria16S.phy]

. Model of nucleotides substitution : GTR

. Initial tree : [BioNJ]


. Data	Nb of 	Likelihood	Discrete   	Number of 	Gamma shape	Proportion of	Nucleotides frequencies               	Instantaneous rate matrix              	
  set	taxa	loglk     	gamma model	categories	parameter  	invariant    	f(A)      f(C)      f(G)      f(T)    	[A---------C---------G---------T------]	

      	     	          	           	          	           	             	                                      	 0.65231   0.09017  -0.92865   0.18617  
      	     	          	           	          	           	             	                                      	 0.30691   0.55777   0.20964  -1.07433  

  #846	21   	-7430.29943	Yes        	4        	0.220    	0.000    	 0.29278   0.18410   0.27982   0.24331	-0.98666   0.13001   0.57716   0.27949  
      	     	          	           	          	           	             	                                      	 0.20677  -1.09930   0.10201   0.79052  
      	     	          	           	          	           	             	                                      	 0.60391   0.06711  -0.83832   0.16730  
      	     	          	           	          	           	             	                                      	 0.33632   0.59814   0.19240  -1.12687  

  #847	21   	-7443.80662	Yes        	4        	0.217    	0.000    	 0.29906   0.18616   0.28810   0.22667	-1.01958   0.06193   0.63930   0.31835  
      	     	          	           	          	           	             	                                      	 0.09949  -0.91967   0.10774   0.71244  
      	     	          	           	          	           	             	                                      	 0.66362   0.06962  -0.88039   0.14716  
      	     	          	           	          	           	             	                                      	 0.42001   0.58511   0.18704  -1.19217  

  #848	21   	-7683.14848	Yes        	4        	0.264    	0.000    	 0.26044   0.20562   0.29530   0.23864	-1.07388   0.11182   0.74243   0.21963  
      	     	          	           	          	           	             	                                      	 0.14163  -0.99553   0.08830   0.76560  
      	     	          	           	          	           	             	                                      	 0.65477   0.06148  -0.86777   0.15152  
      	     	          	           	          	           	             	                                      	 0.23969   0.65966   0.18750  -1.08685  

  #849	21   	-7135.76773	Yes        	4        	0.189    	0.000    	 0.27513   0.20536   0.27092   0.24859	-1.07448   0.09784   0.71605   0.26059  
      	     	          	           	          	           	             	                                      	 0.13108  -0.97120   0.11863   0.72148  
      	     	          	           	          	           	             	                                      	 0.72717   0.08992  -0.93468   0.11759  
      	     	          	           	          	           	             	                                      	 0.28841   0.59600   0.12815  -1.01255  

  #850	21   	-7552.35181	Yes        	4        	0.202    	0.000    	 0.27614   0.19231   0.28615   0.24540	-1.10364   0.12347   0.65016   0.33002  
      	     	          	           	          	           	             	                                      	 0.17729  -0.94338   0.04985   0.71623  
      	     	          	           	          	           	             	                                      	 0.62743   0.03350  -0.82837   0.16745  
      	     	          	           	          	           	             	                                      	 0.37136   0.56127   0.19525  -1.12787  

  #851	21   	-7971.22135	Yes        	4        	0.258    	0.000    	 0.29042   0.18460   0.26421   0.26078	-0.88781   0.09628   0.49678   0.29475  
      	     	          	           	          	           	             	                                      	 0.15147  -1.19763   0.14475   0.90141  
      	     	          	           	          	           	             	                                      	 0.54606   0.10113  -0.83284   0.18564  
      	     	          	           	          	           	             	                                      	 0.32825   0.63808   0.18809  -1.15441  

  #852	21   	-7314.15374	Yes        	4        	0.242    	0.000    	 0.28539   0.20095   0.26931   0.24435	-0.97490   0.10080   0.54208   0.33202  
      	     	          	           	          	           	             	                                      	 0.14315  -1.02306   0.08063   0.79928  
      	     	          	           	          	           	             	                                      	 0.57443   0.06016  -0.80152   0.16693  
      	     	          	           	          	           	             	                                      	 0.38779   0.65733   0.18398  -1.22911  

  #853	21   	-7659.25171	Yes        	4        	0.235    	0.000    	 0.26954   0.20273   0.29261   0.23513	-1.03857   0.10717   0.59867   0.33273  
      	     	          	           	          	           	             	                                      	 0.14249  -1.01049   0.09801   0.76999  
      	     	          	           	          	           	             	                                      	 0.55147   0.06791  -0.77009   0.15072  
      	     	          	           	          	           	             	                                      	 0.38141   0.66387   0.18756  -1.23285  

  #854	21   	-7376.29962	Yes        	4        	0.273    	0.000    	 0.27919   0.18920   0.28857   0.24304	-1.08237   0.09997   0.66808   0.31432  
      	     	          	           	          	           	             	                                      	 0.14753  -0.96730   0.08169   0.73809  
      	     	          	           	          	           	             	                                      	 0.64638   0.05356  -0.84792   0.14798  
      	     	          	           	          	           	             	                                      	 0.36108   0.57460   0.17571  -1.11140  

  #855	21   	-7684.54960	Yes        	4        	0.228    	0.000    	 0.27705   0.19499   0.28976   0.23820	-1.05058   0.11371   0.67126   0.26560  
      	     	          	           	          	           	             	                                      	 0.16157  -0.99522   0.06048   0.77317  
      	     	          	           	          	           	             	                                      	 0.64181   0.04070  -0.84259   0.16008  
      	     	          	           	          	           	             	                                      	 0.30892   0.63292   0.19473  -1.13657  

  #856	21   	-7307.39787	Yes        	4        	0.215    	0.000    	 0.29302   0.19565   0.27387   0.23746	-0.88974   0.06667   0.51365   0.30942  
      	     	          	           	          	           	             	                                      	 0.09986  -1.06449   0.12724   0.83739  
      	     	          	           	          	           	             	                                      	 0.54957   0.09090  -0.82507   0.18460  
      	     	          	           	          	           	             	                                      	 0.38182   0.68995   0.21290  -1.28468  

  #857	21   	-7380.15566	Yes        	4        	0.218    	0.000    	 0.27930   0.18784   0.28501   0.24785	-1.06166   0.09823   0.70381   0.25962  
      	     	          	           	          	           	             	                                      	 0.14606  -0.99372   0.07601   0.77166  
      	     	          	           	          	           	             	                                      	 0.68969   0.05009  -0.89507   0.15528  
      	     	          	           	          	           	             	                                      	 0.29256   0.58482   0.17856  -1.05594  

  #858	21   	-7932.72357	Yes        	4        	0.295    	0.000    	 0.29398   0.19162   0.27678   0.23763	-1.05206   0.11467   0.65057   0.28683  
      	     	          	           	          	           	             	                                      	 0.17592  -0.94215   0.06975   0.69647  
      	     	          	           	          	           	             	                                      	 0.69099   0.04829  -0.89788   0.15859  
      	     	          	           	          	           	             	                                      	 0.35484   0.56163   0.18472  -1.10119  

  #859	21   	-7500.56053	Yes        	4        	0.258    	0.000    	 0.27819   0.20342   0.27663   0.24176	-1.01976   0.09733   0.60998   0.31245  
      	     	          	           	          	           	             	                                      	 0.13311  -0.97323   0.08293   0.75719  
      	     	          	           	          	           	             	                                      	 0.61342   0.06098  -0.83857   0.16417  
      	     	          	           	          	           	             	                                      	 0.35954   0.63712   0.18785  -1.18451  

  #860	21   	-7591.80979	Yes        	4        	0.216    	0.000    	 0.26062   0.19825   0.29101   0.25012	-1.14531   0.11457   0.72045   0.31030  
      	     	          	           	          	           	             	                                      	 0.15061  -0.99545   0.09464   0.75020  
      	     	          	           	          	           	             	                                      	 0.64523   0.06447  -0.82660   0.11690  
      	     	          	           	          	           	             	                                      	 0.32332   0.59462   0.13600  -1.05394  

  #861	21   	-7434.58667	Yes        	4        	0.228    	0.000    	 0.27627   0.20195   0.28494   0.23683	-0.93180   0.09535   0.58193   0.25452  
      	     	          	           	          	           	             	                                      	 0.13044  -1.04322   0.12662   0.78616  
      	     	          	           	          	           	             	                                      	 0.56423   0.08974  -0.85832   0.20435  
      	     	          	           	          	           	             	                                      	 0.29691   0.67040   0.24586  -1.21317  

  #862	21   	-7335.46196	Yes        	4        	0.219    	0.000    	 0.29454   0.19038   0.27507   0.24001	-0.98053   0.11248   0.56407   0.30398  
      	     	          	           	          	           	             	                                      	 0.17401  -1.00468   0.04149   0.78917  
      	     	          	           	          	           	             	                                      	 0.60400   0.02872  -0.82559   0.19287  
      	     	          	           	          	           	             	                                      	 0.37304   0.62598   0.22104  -1.22007  

  #863	21   	-7714.06911	Yes        	4        	0.209    	0.000    	 0.26322   0.20030   0.28760   0.24888	-1.14488   0.10472   0.65973   0.38043  
      	     	          	           	          	           	             	                                      	 0.13762  -0.96402   0.11562   0.71079  
      	     	          	           	          	           	             	                                      	 0.60381   0.08052  -0.79946   0.11513  
      	     	          	           	          	           	             	                                      	 0.40236   0.57206   0.13304  -1.10746  

  #864	21   	-7344.65701	Yes        	4        	0.188    	0.000    	 0.28577   0.19176   0.27890   0.24357	-0.99644   0.08412   0.61526   0.29707  
      	     	          	           	          	           	             	                                      	 0.12535  -0.94380   0.09924   0.71921  
      	     	          	           	          	           	             	                                      	 0.63040   0.06823  -0.90769   0.20906  
      	     	          	           	          	           	             	                                      	 0.34853   0.56620   0.23939  -1.15412  

  #865	21   	-7797.36462	Yes        	4        	0.234    	0.000    	 0.27622   0.20854   0.27748   0.23777	-1.07179   0.11875   0.61300   0.34005  
      	     	          	           	          	           	             	                                      	 0.15729  -0.97391   0.10684   0.70977  
      	     	          	           	          	           	             	                                      	 0.61021   0.08030  -0.81181   0.12130  
      	     	          	           	          	           	             	                                      	 0.39503   0.62251   0.14156  -1.15910  

  #866	21   	-7566.83019	Yes        	4        	0.241    	0.000    	 0.28549   0.20436   0.28157   0.22858	-1.06794   0.12529   0.59809   0.34456  
      	     	          	           	          	           	             	                                      	 0.17502  -0.97849   0.08468   0.71879  
      	     	          	           	          	           	             	                                      	 0.60640   0.06146  -0.77769   0.10983  
      	     	          	           	          	           	             	                                      	 0.43033   0.64260   0.13529  -1.20822  

  #867	21   	-7403.13779	Yes        	4        	0.226    	0.000    	 0.27002   0.21127   0.27811   0.24060	-1.07280   0.14537   0.62822   0.29921  
      	     	          	           	          	           	             	                                      	 0.18579  -0.94705   0.10278   0.65848  
      	     	          	           	          	           	             	                                      	 0.60995   0.07808  -0.86598   0.17795  
      	     	          	           	          	           	             	                                      	 0.33579   0.57822   0.20569  -1.11970  

  #868	21   	-7353.78703	Yes        	4        	0.255    	0.000    	 0.28354   0.19048   0.28006   0.24592	-0.97055   0.16300   0.53278   0.27477  
      	     	          	           	          	           	             	                                      	 0.24264  -1.20768   0.05200   0.91303  
      	     	          	           	          	           	             	                                      	 0.53941   0.03537  -0.72114   0.14636  
      	     	          	           	          	           	             	                                      	 0.31681   0.70718   0.16668  -1.19067  

  #869	21   	-8121.14868	Yes        	4        	0.260    	0.000    	 0.28628   0.19692   0.27764   0.23915	-1.01472   0.13889   0.59461   0.28122  
      	     	          	           	          	           	             	                                      	 0.20191  -1.09649   0.11913   0.77545  
      	     	          	           	          	           	             	                                      	 0.61312   0.08450  -0.81769   0.12008  
      	     	          	           	          	           	             	                                      	 0.33663   0.63852   0.13940  -1.11456  

  #870	21   	-7473.94200	Yes        	4        	0.238    	0.000    	 0.27540   0.18856   0.28940   0.24663	-1.04589   0.16811   0.57634   0.30144  
      	     	          	           	          	           	             	                                      	 0.24553  -1.15948   0.09779   0.81616  
      	     	          	           	          	           	             	                                      	 0.54846   0.06371  -0.74909   0.13692  
      	     	          	           	          	           	             	                                      	 0.33660   0.62399   0.16066  -1.12125  

  #871	21   	-7843.54969	Yes        	4        	0.257    	0.000    	 0.30256   0.19138   0.27386   0.23220	-0.97344   0.10869   0.59655   0.26820  
      	     	          	           	          	           	             	                                      	 0.17183  -1.03644   0.09602   0.76858  
      	     	          	           	          	           	             	                                      	 0.65907   0.06710  -0.87227   0.14609  
      	     	          	           	          	           	             	                                      	 0.34946   0.63346   0.17230  -1.15522  

  #872	21   	-7506.50113	Yes        	4        	0.236    	0.000    	 0.27647   0.20469   0.27654   0.24229	-0.99815   0.12175   0.58543   0.29097  
      	     	          	           	          	           	             	                                      	 0.16444  -1.06087   0.10627   0.79016  
      	     	          	           	          	           	             	                                      	 0.58529   0.07866  -0.81056   0.14661  
      	     	          	           	          	           	             	                                      	 0.33202   0.66754   0.16734  -1.16690  

  #873	21   	-7604.32387	Yes        	4        	0.247    	0.000    	 0.27483   0.20355   0.28138   0.24023	-1.04651   0.12957   0.62452   0.29242  
      	     	          	           	          	           	             	                                      	 0.17495  -1.04699   0.08219   0.78985  
      	     	          	           	          	           	             	                                      	 0.60999   0.05945  -0.79340   0.12396  
      	     	          	           	          	           	             	                                      	 0.33454   0.66924   0.14519  -1.14897  

  #874	21   	-7924.55507	Yes        	4        	0.234    	0.000    	 0.26746   0.18473   0.28059   0.26721	-1.10569   0.10042   0.63735   0.36793  
      	     	          	           	          	           	             	                                      	 0.14539  -1.02861   0.11870   0.76451  
      	     	          	           	          	           	             	                                      	 0.60752   0.07815  -0.83219   0.14651  
      	     	          	           	          	           	             	                                      	 0.36827   0.52853   0.15385  -1.05065  

  #875	21   	-7506.58121	Yes        	4        	0.219    	0.000    	 0.28215   0.20675   0.26353   0.24758	-1.06118   0.09579   0.68001   0.28537  
      	     	          	           	          	           	             	                                      	 0.13073  -0.94798   0.07728   0.73996  
      	     	          	           	          	           	             	                                      	 0.72806   0.06063  -0.90871   0.12001  
      	     	          	           	          	           	             	                                      	 0.32522   0.61793   0.12775  -1.07090  

  #876	21   	-7557.01150	Yes        	4        	0.213    	0.000    	 0.27825   0.19078   0.28440   0.24658	-1.01565   0.10230   0.67282   0.24052  
      	     	          	           	          	           	             	                                      	 0.14921  -1.05832   0.13508   0.77403  
      	     	          	           	          	           	             	                                      	 0.65828   0.09061  -0.90346   0.15457  
      	     	          	           	          	           	             	                                      	 0.27142   0.59886   0.17828  -1.04856  

  #877	21   	-7303.97397	Yes        	4        	0.242    	0.000    	 0.27800   0.20046   0.28156   0.23998	-1.02915   0.09570   0.63590   0.29755  
      	     	          	           	          	           	             	                                      	 0.13272  -0.92844   0.10370   0.69203  
      	     	          	           	          	           	             	                                      	 0.62785   0.07383  -0.89485   0.19317  
      	     	          	           	          	           	             	                                      	 0.34468   0.57805   0.22664  -1.14937  

  #878	21   	-7444.79861	Yes        	4        	0.234    	0.000    	 0.26308   0.20098   0.28592   0.25002	-1.06435   0.07631   0.71013   0.27791  
      	     	          	           	          	           	             	                                      	 0.09988  -0.96301   0.07188   0.79124  
      	     	          	           	          	           	             	                                      	 0.65339   0.05053  -0.86663   0.16271  
      	     	          	           	          	           	             	                                      	 0.29243   0.63605   0.18608  -1.11456  

  #879	21   	-7295.07088	Yes        	4        	0.232    	0.000    	 0.28210   0.20040   0.27213   0.24537	-1.02199   0.09619   0.65259   0.27322  
      	     	          	           	          	           	             	                                      	 0.13540  -1.02750   0.11773   0.77437  
      	     	          	           	          	           	             	                                      	 0.67650   0.08670  -0.88418   0.12098  
      	     	          	           	          	           	             	                                      	 0.31411   0.63242   0.13417  -1.08071  

  #880	21   	-7520.44190	Yes        	4        	0.240    	0.000    	 0.26993   0.20273   0.28840   0.23894	-1.02782   0.11534   0.61737   0.29511  
      	     	          	           	          	           	             	                                      	 0.15357  -1.01004   0.10728   0.74920  
      	     	          	           	          	           	             	                                      	 0.57783   0.07541  -0.82288   0.16964  
      	     	          	           	          	           	             	                                      	 0.33339   0.63568   0.20477  -1.17384  

  #881	21   	-7496.85871	Yes        	4        	0.241    	0.000    	 0.28208   0.20155   0.26758   0.24879	-0.98222   0.11930   0.61081   0.25211  
      	     	          	           	          	           	             	                                      	 0.16697  -1.02780   0.11374   0.74709  
      	     	          	           	          	           	             	                                      	 0.64391   0.08567  -0.91432   0.18474  
      	     	          	           	          	           	             	                                      	 0.28585   0.60525   0.19870  -1.08979  

  #882	21   	-7685.40714	Yes        	4        	0.226    	0.000    	 0.27275   0.19838   0.28388   0.24499	-1.02034   0.10994   0.64894   0.26146  
      	     	          	           	          	           	             	                                      	 0.15116  -0.99582   0.07993   0.76473  
      	     	          	           	          	           	             	                                      	 0.62350   0.05586  -0.87007   0.19072  
      	     	          	           	          	           	             	                                      	 0.29108   0.61922   0.22099  -1.13129  

  #883	21   	-7819.20611	Yes        	4        	0.248    	0.000    	 0.27696   0.20280   0.28154   0.23870	-1.04360   0.11279   0.65701   0.27380  
      	     	          	           	          	           	             	                                      	 0.15404  -0.95676   0.06742   0.73530  
      	     	          	           	          	           	             	                                      	 0.64631   0.04856  -0.86599   0.17112  
      	     	          	           	          	           	             	                                      	 0.31767   0.62471   0.20183  -1.14421  

  #884	21   	-7389.29845	Yes        	4        	0.218    	0.000    	 0.27645   0.19456   0.30090   0.22809	-1.00051   0.08381   0.61472   0.30198  
      	     	          	           	          	           	             	                                      	 0.11909  -1.03430   0.14257   0.77264  
      	     	          	           	          	           	             	                                      	 0.56477   0.09218  -0.80766   0.15070  
      	     	          	           	          	           	             	                                      	 0.36602   0.65905   0.19881  -1.22388  

  #885	21   	-7134.68559	Yes        	4        	0.226    	0.000    	 0.27478   0.20978   0.27484   0.24060	-1.06736   0.10465   0.67618   0.28653  
      	     	          	           	          	           	             	                                      	 0.13707  -0.95964   0.06002   0.76255  
      	     	          	           	          	           	             	                                      	 0.67602   0.04581  -0.84610   0.12427  
      	     	          	           	          	           	             	                                      	 0.32723   0.66489   0.14195  -1.13407  

  #886	21   	-7672.65181	Yes        	4        	0.205    	0.000    	 0.26874   0.18733   0.28853   0.25539	-1.08056   0.10202   0.65455   0.32400  
      	     	          	           	          	           	             	                                      	 0.14636  -0.94070   0.09030   0.70404  
      	     	          	           	          	           	             	                                      	 0.60965   0.05863  -0.87900   0.21072  
      	     	          	           	          	           	             	                                      	 0.34093   0.51642   0.23807  -1.09543  

  #887	21   	-7424.82364	Yes        	4        	0.269    	0.000    	 0.31039   0.18232   0.28094   0.22636	-0.90503   0.09241   0.56095   0.25167  
      	     	          	           	          	           	             	                                      	 0.15733  -1.09693   0.12800   0.81161  
      	     	          	           	          	           	             	                                      	 0.61974   0.08306  -0.87290   0.17009  
      	     	          	           	          	           	             	                                      	 0.34510   0.65370   0.21111  -1.20990  

  #888	21   	-7576.13368	Yes        	4        	0.292    	0.000    	 0.27275   0.21071   0.27596   0.24058	-1.03990   0.15123   0.62712   0.26156  
      	     	          	           	          	           	             	                                      	 0.19576  -1.03418   0.10944   0.72899  
      	     	          	           	          	           	             	                                      	 0.61982   0.08356  -0.84724   0.14386  
      	     	          	           	          	           	             	                                      	 0.29654   0.63848   0.16503  -1.10005  

  #889	21   	-7520.28604	Yes        	4        	0.264    	0.000    	 0.28785   0.19452   0.28756   0.23008	-0.95837   0.11350   0.56933   0.27555  
      	     	          	           	          	           	             	                                      	 0.16795  -1.06149   0.12428   0.76926  
      	     	          	           	          	           	             	                                      	 0.56990   0.08407  -0.82899   0.17502  
      	     	          	           	          	           	             	                                      	 0.34473   0.65036   0.21874  -1.21383  

  #890	21   	-7558.41089	Yes        	4        	0.268    	0.000    	 0.29704   0.18236   0.27501   0.24558	-0.96881   0.08819   0.55854   0.32208  
      	     	          	           	          	           	             	                                      	 0.14365  -1.06910   0.10518   0.82026  
      	     	          	           	          	           	             	                                      	 0.60328   0.06975  -0.83105   0.15801  
      	     	          	           	          	           	             	                                      	 0.38956   0.60910   0.17695  -1.17561  

  #891	21   	-7519.95869	Yes        	4        	0.245    	0.000    	 0.27237   0.19947   0.29648   0.23167	-1.10571   0.13153   0.70849   0.26569  
      	     	          	           	          	           	             	                                      	 0.17960  -0.97428   0.06084   0.73384  
      	     	          	           	          	           	             	                                      	 0.65088   0.04093  -0.82780   0.13599  
      	     	          	           	          	           	             	                                      	 0.31237   0.63184   0.17404  -1.11825  

  #892	21   	-7411.74474	Yes        	4        	0.231    	0.000    	 0.29207   0.19082   0.28484   0.23227	-0.98178   0.10804   0.59938   0.27435  
      	     	          	           	          	           	             	                                      	 0.16538  -1.05040   0.12470   0.76032  
      	     	          	           	          	           	             	                                      	 0.61460   0.08354  -0.85391   0.15577  
      	     	          	           	          	           	             	                                      	 0.34500   0.62464   0.19103  -1.16067  

  #893	21   	-7578.86577	Yes        	4        	0.183    	0.000    	 0.27653   0.20112   0.28998   0.23238	-1.00344   0.09963   0.58005   0.32377  
      	     	          	           	          	           	             	                                      	 0.13698  -0.95964   0.09474   0.72792  
      	     	          	           	          	           	             	                                      	 0.55314   0.06570  -0.81566   0.19682  
      	     	          	           	          	           	             	                                      	 0.38528   0.62999   0.24560  -1.26086  

  #894	21   	-7594.43548	Yes        	4        	0.208    	0.000    	 0.27981   0.19588   0.28570   0.23861	-1.07107   0.09111   0.63911   0.34085  
      	     	          	           	          	           	             	                                      	 0.13015  -0.93811   0.09686   0.71109  
      	     	          	           	          	           	             	                                      	 0.62593   0.06641  -0.83951   0.14717  
      	     	          	           	          	           	             	                                      	 0.39969   0.58373   0.17621  -1.15963  

  #895	21   	-7736.27116	Yes        	4        	0.223    	0.000    	 0.27762   0.20339   0.27802   0.24097	-1.04887   0.13271   0.60320   0.31296  
      	     	          	           	          	           	             	                                      	 0.18114  -0.97073   0.08327   0.70632  
      	     	          	           	          	           	             	                                      	 0.60231   0.06092  -0.83668   0.17345  
      	     	          	           	          	           	             	                                      	 0.36055   0.59617   0.20012  -1.15684  

  #896	21   	-7635.02417	Yes        	4        	0.245    	0.000    	 0.29491   0.19236   0.27492   0.23781	-1.01829   0.07398   0.64260   0.30171  
      	     	          	           	          	           	             	                                      	 0.11342  -0.91030   0.08596   0.71092  
      	     	          	           	          	           	             	                                      	 0.68933   0.06015  -0.91829   0.16881  
      	     	          	           	          	           	             	                                      	 0.37414   0.57504   0.19514  -1.14433  

  #897	21   	-7509.56356	Yes        	4        	0.271    	0.000    	 0.27786   0.20103   0.28611   0.23500	-1.06648   0.11593   0.64199   0.30856  
      	     	          	           	          	           	             	                                      	 0.16023  -0.92911   0.06400   0.70488  
      	     	          	           	          	           	             	                                      	 0.62349   0.04497  -0.84005   0.17160  
      	     	          	           	          	           	             	                                      	 0.36484   0.60300   0.20892  -1.17677  

  #898	21   	-7495.38589	Yes        	4        	0.199    	0.000    	 0.28065   0.18111   0.27973   0.25851	-0.94715   0.08893   0.53999   0.31822  
      	     	          	           	          	           	             	                                      	 0.13781  -1.09328   0.12299   0.83248  
      	     	          	           	          	           	             	                                      	 0.54177   0.07963  -0.83997   0.21857  
      	     	          	           	          	           	             	                                      	 0.34547   0.58322   0.23650  -1.16520  

  #899	21   	-7641.47508	Yes        	4        	0.263    	0.000    	 0.27689   0.19160   0.28958   0.24193	-1.03033   0.09203   0.64736   0.29094  
      	     	          	           	          	           	             	                                      	 0.13300  -1.04948   0.13039   0.78609  
      	     	          	           	          	           	             	                                      	 0.61901   0.08627  -0.84033   0.13505  
      	     	          	           	          	           	             	                                      	 0.33299   0.62256   0.16165  -1.11720  

  #900	21   	-7384.06729	Yes        	4        	0.225    	0.000    	 0.28797   0.19483   0.27785   0.23936	-1.03383   0.10268   0.64556   0.28559  
      	     	          	           	          	           	             	                                      	 0.15177  -0.90897   0.06453   0.69267  
      	     	          	           	          	           	             	                                      	 0.66908   0.04525  -0.91144   0.19711  
      	     	          	           	          	           	             	                                      	 0.34358   0.56380   0.22881  -1.13619  

  #901	21   	-7697.24438	Yes        	4        	0.221    	0.000    	 0.28399   0.18674   0.27701   0.25226	-1.00169   0.08317   0.63587   0.28265  
      	     	          	           	          	           	             	                                      	 0.12648  -1.03756   0.08043   0.83066  
      	     	          	           	          	           	             	                                      	 0.65191   0.05422  -0.86999   0.16386  
      	     	          	           	          	           	             	                                      	 0.31821   0.61491   0.17993  -1.11305  

  #902	21   	-7688.78677	Yes        	4        	0.258    	0.000    	 0.28372   0.19083   0.29187   0.23358	-1.03687   0.10821   0.60295   0.32571  
      	     	          	           	          	           	             	                                      	 0.16089  -0.97068   0.06191   0.74788  
      	     	          	           	          	           	             	                                      	 0.58612   0.04048  -0.80232   0.17573  
      	     	          	           	          	           	             	                                      	 0.39562   0.61097   0.21957  -1.22617  

  #903	21   	-7346.16163	Yes        	4        	0.241    	0.000    	 0.28630   0.19571   0.28116   0.23683	-1.05989   0.08626   0.68829   0.28534  
      	     	          	           	          	           	             	                                      	 0.12618  -0.88929   0.10398   0.65912  
      	     	          	           	          	           	             	                                      	 0.70089   0.07238  -0.94115   0.16788  
      	     	          	           	          	           	             	                                      	 0.34495   0.54469   0.19931  -1.08895  

  #904	21   	-7202.18117	Yes        	4        	0.263    	0.000    	 0.27151   0.20697   0.27277   0.24875	-0.95363   0.09757   0.58777   0.26829  
      	     	          	           	          	           	             	                                      	 0.12799  -1.06546   0.12428   0.81319  
      	     	          	           	          	           	             	                                      	 0.58506   0.09430  -0.85184   0.17249  
      	     	          	           	          	           	             	                                      	 0.29285   0.67661   0.18915  -1.15861  

  #905	21   	-7466.14267	Yes        	4        	0.260    	0.000    	 0.27692   0.19982   0.28348   0.23978	-1.04263   0.14368   0.56388   0.33507  
      	     	          	           	          	           	             	                                      	 0.19913  -1.01146   0.09633   0.71600  
      	     	          	           	          	           	             	                                      	 0.55083   0.06790  -0.79142   0.17270  
      	     	          	           	          	           	             	                                      	 0.38697   0.59667   0.20417  -1.18781  

  #906	21   	-7610.94832	Yes        	4        	0.208    	0.000    	 0.26239   0.20482   0.28254   0.25024	-1.13792   0.12918   0.68662   0.32213  
      	     	          	           	          	           	             	                                      	 0.16548  -0.94757   0.11875   0.66334  
      	     	          	           	          	           	             	                                      	 0.63765   0.08609  -0.86965   0.14591  
      	     	          	           	          	           	             	                                      	 0.33778   0.54294   0.16475  -1.04547  

  #907	21   	-7296.67639	Yes        	4        	0.236    	0.000    	 0.27465   0.20525   0.27442   0.24569	-1.00513   0.07599   0.66206   0.26708  
      	     	          	           	          	           	             	                                      	 0.10169  -0.93307   0.10669   0.72470  
      	     	          	           	          	           	             	                                      	 0.66261   0.07980  -0.93665   0.19424  
      	     	          	           	          	           	             	                                      	 0.29856   0.60542   0.21695  -1.12093  

  #908	21   	-7409.58202	Yes        	4        	0.249    	0.000    	 0.27906   0.20555   0.28096   0.23444	-0.99758   0.11131   0.55768   0.32859  
      	     	          	           	          	           	             	                                      	 0.15111  -1.06743   0.08588   0.83043  
      	     	          	           	          	           	             	                                      	 0.55391   0.06283  -0.73516   0.11842  
      	     	          	           	          	           	             	                                      	 0.39113   0.72810   0.14192  -1.26115  

  #909	21   	-7544.44795	Yes        	4        	0.210    	0.000    	 0.27152   0.19988   0.28864   0.23996	-1.12597   0.12623   0.73308   0.26665  
      	     	          	           	          	           	             	                                      	 0.17148  -0.88443   0.06781   0.64514  
      	     	          	           	          	           	             	                                      	 0.68960   0.04696  -0.91593   0.17937  
      	     	          	           	          	           	             	                                      	 0.30172   0.53738   0.21576  -1.05486  

  #910	21   	-7311.85117	Yes        	4        	0.244    	0.000    	 0.29092   0.20168   0.28691   0.22049	-0.94317   0.13108   0.57651   0.23557  
      	     	          	           	          	           	             	                                      	 0.18908  -1.05608   0.11928   0.74772  
      	     	          	           	          	           	             	                                      	 0.58457   0.08385  -0.84533   0.17692  
      	     	          	           	          	           	             	                                      	 0.31081   0.68393   0.23021  -1.22494  

  #911	21   	-7173.90354	Yes        	4        	0.268    	0.000    	 0.28223   0.18744   0.29850   0.23182	-1.01422   0.08197   0.65755   0.27470  
      	     	          	           	          	           	             	                                      	 0.12343  -1.06378   0.11749   0.82286  
      	     	          	           	          	           	             	                                      	 0.62171   0.07378  -0.82108   0.12559  
      	     	          	           	          	           	             	                                      	 0.33444   0.66534   0.16172  -1.16150  

  #912	21   	-7393.81735	Yes        	4        	0.243    	0.000    	 0.28460   0.20255   0.27944   0.23340	-1.05653   0.07720   0.64222   0.33711  
      	     	          	           	          	           	             	                                      	 0.10848  -0.88647   0.07432   0.70367  
      	     	          	           	          	           	             	                                      	 0.65407   0.05387  -0.85727   0.14932  
      	     	          	           	          	           	             	                                      	 0.41105   0.61065   0.17878  -1.20048  

  #913	21   	-7508.11526	Yes        	4        	0.249    	0.000    	 0.26856   0.19937   0.27469   0.25738	-1.07653   0.08187   0.63993   0.35474  
      	     	          	           	          	           	             	                                      	 0.11028  -0.87218   0.06146   0.70045  
      	     	          	           	          	           	             	                                      	 0.62565   0.04461  -0.88498   0.21473  
      	     	          	           	          	           	             	                                      	 0.37015   0.54259   0.22917  -1.14190  

  #914	21   	-7561.44501	Yes        	4        	0.263    	0.000    	 0.27260   0.20423   0.29089   0.23228	-1.12558   0.11800   0.68027   0.32731  
      	     	          	           	          	           	             	                                      	 0.15750  -0.93451   0.07739   0.69962  
      	     	          	           	          	           	             	                                      	 0.63749   0.05434  -0.81036   0.11854  
      	     	          	           	          	           	             	                                      	 0.38412   0.61512   0.14845  -1.14769  

